Date,low,high,open,close,volume
2023-04-04,27817.32,28799.99,28178.66,28175.37,15066.72449529
2023-04-05,27716.77,28199.11,28175.27,28053.46,10291.78500534
2023-04-06,27790.21,28120.71,28052.74,27931.94,5847.77200458
2023-04-07,27881.01,28175.89,27930.12,27958.81,3854.33490363
2023-04-08,27814.0,28547.67,27958.19,28340.99,6136.4286229
2023-04-09,28162.49,29794.47,28342.28,29660.41,15752.30418782
2023-04-10,29612.3,30584.58,29657.7,30227.19,18637.22157812
2023-04-11,29675.0,30517.0,30227.18,29912.2,14961.08403219
2023-04-12,29878.08,30627.05,29912.2,30406.78,12505.27274115
2023-04-13,30000.0,31050.0,30410.03,30492.92,19793.55777592
2023-04-14,30231.76,30622.38,30492.91,30324.11,5486.7222394
2023-04-15,30148.28,30572.1,30325.07,30326.09,6230.24911461
2023-04-16,29251.71,30340.21,30321.41,29449.91,13418.0380446
2023-04-17,29103.89,30500.0,29449.91,30393.4,12649.52217446
2023-04-18,28595.28,30430.72,30394.5,28809.72,20951.87851572
2023-04-19,27991.32,29102.69,28809.71,28248.18,17007.31210311
2023-04-20,27133.0,28371.88,28248.18,27253.85,19665.99126045
2023-04-21,27133.0,27887.78,27252.96,27821.41,7556.85769964
2023-04-22,27333.2,27820.99,27820.99,27592.98,6255.76778325
2023-04-23,26965.14,28000.0,27592.7,27515.05,12258.59093046
2023-04-24,27194.51,28400.0,27513.85,28304.42,12013.57991051
2023-04-25,27230.77,30050.66,28304.42,28426.08,31636.39150463
2023-04-26,28387.07,29900.0,28428.86,29483.72,24310.36359778
2023-04-27,28900.0,29606.45,29486.97,29338.63,14184.03938836
2023-04-28,29057.3,29470.0,29339.47,29249.35,4909.72717806
2023-04-29,29095.92,29969.99,29249.24,29247.14,6837.06831371
2023-04-30,27664.31,29348.6,29240.49,28077.27,17953.11670042
2023-05-01,27871.44,28899.99,28077.44,28684.4,13258.60505694
2023-05-02,28122.0,29276.12,28683.41,29038.75,15588.83462733
2023-05-03,28674.58,29383.5,29039.36,28857.23,10407.16067489
2023-05-04,28810.0,29706.57,28857.88,29536.76,14691.1261171
2023-05-05,28394.0,29850.0,29538.87,28902.66,8546.79874854
2023-05-06,28429.12,29189.71,28901.3,28474.53,5884.67007423
2023-05-07,27279.66,28676.38,28472.68,27695.06,15859.41839592
2023-05-08,27367.01,27833.64,27693.24,27647.29,8888.42683618
2023-05-09,26800.0,28334.75,27647.29,27624.01,18590.96989908
2023-05-10,26702.0,27649.85,27621.5,26986.56,13438.74631738
2023-05-11,25810.0,27099.21,26986.79,26808.84,18458.49543497
2023-05-12,26700.0,27060.24,26808.8,26789.48,4782.64422745
2023-05-13,26581.52,27221.51,26786.99,26929.98,4393.20531359
2023-05-14,26740.95,27678.73,26929.98,27171.13,11889.94842508
2023-05-15,26860.12,27302.99,27165.26,27037.68,11209.90767959
2023-05-16,26543.87,27516.58,27037.72,27407.77,13308.63176925
2023-05-17,26361.52,27487.71,27407.76,26820.49,12604.94858584
2023-05-18,26632.73,27190.35,26819.64,26890.27,7587.52629065
2023-05-19,26836.21,27178.99,26890.27,27113.61,3127.42757901
2023-05-20,26667.63,27288.02,27113.97,26752.65,5534.52475759
2023-05-21,26536.99,27105.63,26751.0,26854.73,8554.42214009
2023-05-22,26803.46,27500.0,26854.09,27223.22,11594.53703302
2023-05-23,26070.04,27225.0,27222.86,26321.4,17337.44431587
2023-05-24,25864.35,26625.93,26321.42,26479.06,12094.45706071
2023-05-25,26334.33,26950.0,26479.15,26714.86,9858.60032184
2023-05-26,26559.96,26943.6,26711.56,26867.99,3348.37908169
2023-05-27,26780.11,28277.56,26870.13,28070.04,9725.64198967
2023-05-28,27534.81,28473.93,28070.04,27744.82,11355.24110493
2023-05-29,27555.0,28057.23,27744.81,27700.15,12024.43059692
2023-05-30,26842.94,27844.89,27700.68,27223.08,15163.06255735
2023-05-31,26615.0,27360.31,27221.54,26828.42,11927.59445097
2023-06-01,26508.0,27307.44,26827.73,27250.69,12206.16873203
2023-06-02,26923.35,27341.13,27252.67,27077.6,3589.32341986
2023-06-03,26958.98,27466.83,27078.27,27122.04,4115.09881956
2023-06-04,25391.43,27137.75,27122.03,25741.5,16641.46931851
2023-06-05,25351.92,27368.67,25741.5,27243.63,18531.05925936
2023-06-06,26121.06,27402.79,27243.45,26346.41,16094.36989743
2023-06-07,26212.63,26820.3,26347.09,26508.32,8160.84833962
2023-06-08,26283.5,26780.4,26505.71,26482.81,10536.83247431
2023-06-09,25385.52,26534.95,26482.8,25856.1,16967.73205546
2023-06-10,25648.0,26219.1,25856.1,25937.02,8653.83803604
2023-06-11,25616.98,26108.64,25936.98,25905.82,10491.06768405
2023-06-12,25710.78,26435.81,25905.99,25930.23,14396.74678337
2023-06-13,24821.0,26090.0,25929.35,25123.34,14480.51749351
2023-06-14,24750.0,25749.99,25123.41,25569.99,18601.18891862
2023-06-15,25143.24,26486.56,25569.99,26329.6,16632.7425402
2023-06-16,26165.98,26783.2,26329.6,26506.56,7209.4251028
2023-06-17,26245.27,26693.11,26507.97,26336.46,5233.68378154
2023-06-18,26250.0,27040.64,26336.46,26837.78,9643.06748389
2023-06-19,26637.41,28417.11,26839.04,28320.43,28704.55295587
2023-06-20,28271.67,30800.0,28320.41,29995.08,31445.78143275
2023-06-22,29802.65,31443.67,29886.25,30707.61,22659.54058513
2023-06-23,30265.88,30815.92,30709.59,30547.18,6883.28318615
2023-06-24,30288.33,31057.86,30547.3,30480.24,6265.47434464
2023-06-25,29900.0,30662.66,30480.24,30272.18,12491.83081677
2023-06-26,30228.44,31020.54,30272.24,30697.38,11995.526853
2023-06-27,29840.0,30716.93,30696.06,30074.94,9391.66542094
2023-06-28,30036.18,30838.0,30074.93,30446.47,12261.34048625
2023-06-29,29417.14,31277.0,30445.67,30466.72,26013.22734909
2023-06-30,30312.8,30659.33,30466.73,30587.21,4012.76538882
2023-07-01,30165.39,30791.75,30587.22,30613.51,4829.83871313
2023-07-02,30569.0,31399.08,30613.57,31161.8,11391.98257522
2023-07-03,30628.3,31333.0,31162.71,30771.25,7233.95188576
2023-07-04,30189.56,30882.95,30772.93,30499.27,8782.6192239
2023-07-05,29850.0,31525.1,30499.27,29899.38,17229.92231032
2023-07-06,29715.87,30456.0,29895.6,30352.08,11137.14221055
2023-07-07,30047.78,30388.91,30350.35,30291.69,3856.11078847
2023-07-08,30066.95,30451.78,30291.69,30168.38,3884.04687903
2023-07-09,29955.0,31055.75,30168.26,30419.89,12703.78162563
2023-07-10,30304.45,30811.65,30419.89,30626.55,10653.5761104
2023-07-11,30200.0,31000.0,30624.65,30381.81,14881.70511963
2023-07-12,30250.73,31862.21,30383.26,31471.83,26135.6192364
2023-07-13,29920.31,31645.66,31471.83,30330.52,19272.20339271
2023-07-14,30254.67,30406.27,30330.93,30301.65,2559.07232743
2023-07-15,30075.93,30457.03,30302.01,30247.64,4021.41012275
2023-07-16,29668.58,30345.45,30247.56,30143.08,10632.8066781
2023-07-17,29525.0,30249.3,30143.08,29861.93,11124.83936583
2023-07-18,29757.44,30196.24,29861.92,29916.72,8804.54675154
2023-07-19,29564.19,30421.29,29916.69,29809.13,11494.95348803
2023-07-20,29729.48,30060.28,29809.13,29907.98,7597.8102674
2023-07-21,29626.86,30002.38,29907.15,29795.03,3629.48251055
2023-07-22,29733.55,30350.7,29793.62,30081.61,4513.83214295
2023-07-23,28850.0,30099.99,30081.61,29176.98,14484.27543962
2023-07-24,29046.0,29376.51,29176.98,29225.14,7139.21073686
2023-07-25,29089.54,29686.41,29225.11,29353.23,9635.03503236
2023-07-26,29075.0,29571.42,29350.88,29214.92,7327.29083361
2023-07-27,29115.32,29532.45,29214.93,29316.15,7104.73639515
2023-07-28,29253.44,29411.09,29316.05,29355.71,2893.05298823
2023-07-29,29033.0,29450.0,29356.65,29281.39,4387.57256615
2023-07-30,29102.65,29526.99,29280.41,29230.67,8793.06328471
2023-07-31,28477.0,29726.73,29230.61,29697.27,17752.83934133
2023-08-01,28903.79,30033.0,29699.25,29164.22,17967.34799565
2023-08-02,28938.93,29399.97,29163.87,29174.18,8920.01477716
2023-08-03,28747.1,29312.28,29174.84,29076.48,7291.14687702
2023-08-04,28946.17,29111.87,29077.04,29047.12,2490.84710469
2023-08-05,28955.0,29163.24,29047.33,29040.01,2461.64012073
2023-08-06,28660.53,29246.0,29040.01,29179.21,9200.08523317
2023-08-07,29104.65,30222.0,29179.28,29770.01,15610.0513824
2023-08-08,29344.16,30128.88,29770.01,29562.76,10451.45167511
2023-08-09,29306.0,29709.38,29562.76,29424.03,7104.52622213
2023-08-10,29213.59,29534.14,29424.04,29400.45,5961.21744691
2023-08-11,29349.98,29477.31,29400.45,29416.96,1906.1707986
2023-08-12,29247.15,29447.6,29417.19,29275.94,2128.37437697
2023-08-13,29072.96,29665.27,29275.78,29405.49,7063.46806345
2023-08-14,29046.58,29464.62,29405.49,29170.14,5815.32226178
2023-08-15,28690.37,29231.92,29170.13,28700.51,9669.42094524
2023-08-16,25234.76,28751.84,28700.51,26627.57,27723.2108711
2023-08-17,25610.0,26834.37,26627.21,26048.89,21187.5150669
2023-08-18,25793.11,26269.11,26048.9,26096.42,6554.05344759
2023-08-19,25975.01,26296.78,26096.4,26189.14,4345.07228674
2023-08-20,25814.0,26260.25,26189.36,26125.18,9936.51156256
2023-08-21,25350.0,26137.99,26125.16,26042.11,12418.87289323
2023-08-22,25796.47,26818.28,26041.94,26427.54,15743.86437208
2023-08-23,25850.0,26567.38,26427.73,26163.49,10002.33992977
2023-08-24,25750.0,26294.53,26163.49,26049.39,10926.33773703
2023-08-25,25971.44,26115.44,26049.4,26009.61,1862.15021008
2023-08-26,25961.81,26171.87,26009.62,26091.16,2069.84831133
2023-08-27,25850.0,26232.88,26091.16,26101.04,5460.42038393
2023-08-28,25903.18,28184.89,26101.03,27717.98,21400.14608326
2023-08-29,27015.75,27775.0,27717.15,27306.06,9793.95679478
2023-08-30,25660.61,27576.99,27306.06,25932.45,14462.02738125
2023-08-31,25307.37,26142.28,25931.51,25794.88,14995.72610123
2023-09-01,25707.3,25982.48,25795.61,25867.83,3810.77429103
2023-09-02,25792.29,26123.0,25867.82,25969.83,3434.5195669
2023-09-03,25627.0,26093.07,25969.83,25816.13,4635.8154655
2023-09-04,25551.36,25884.04,25816.14,25783.91,6051.14811848
2023-09-05,25358.0,26025.78,25782.49,25747.63,9374.33792185
2023-09-06,25595.8,26440.55,25747.63,26276.3,10885.13902329
2023-09-07,25640.1,26460.41,26276.38,25906.34,11149.95850667
2023-09-08,25791.45,25942.69,25906.33,25897.82,2225.82211069
2023-09-09,25578.01,26023.89,25897.82,25831.76,4361.60285333
2023-09-10,24900.0,25891.6,25831.77,25152.14,13404.10979142
2023-09-11,25120.76,26556.91,25152.13,25840.61,19789.48058328
2023-09-12,25763.43,26413.59,25839.95,26226.65,10099.7383701
2023-09-13,26128.25,26869.06,26227.16,26532.76,12929.08237721
2023-09-14,26213.96,26892.65,26532.5,26602.42,9345.93913701
2023-09-15,26453.32,26777.0,26601.71,26569.69,4132.04817572
2023-09-16,26405.04,26626.49,26569.69,26530.95,3252.26976131
2023-09-17,26382.13,27427.34,26530.96,26764.49,17493.70820354
2023-09-18,26666.93,27500.0,26764.03,27216.13,14386.07884728
2023-09-19,26798.98,27393.78,27216.52,27123.94,11590.24027633
2023-09-20,26359.7,27163.48,27122.65,26564.54,11801.98943642
2023-09-21,26467.94,26742.86,26564.54,26578.4,8563.0523313
2023-09-22,26513.0,26638.58,26578.4,26579.6,2597.25705711
2023-09-23,26118.86,26731.1,26579.59,26250.24,4587.80529114
2023-09-24,25983.78,26444.95,26248.17,26296.08,10762.98401397
2023-09-25,26080.0,26397.59,26296.07,26208.44,7016.42122845
2023-09-26,26088.37,26830.0,26208.43,26357.62,14123.89690964
2023-09-27,26321.37,27313.86,26357.56,27027.14,18975.87763693
2023-09-28,26661.71,27238.9,27027.44,26907.0,12712.27177691
2023-09-29,26884.86,27097.25,26905.57,26961.0,4413.30948101
2023-09-30,26955.25,28062.62,26961.0,27995.46,8747.06888783
2023-10-01,27302.3,28613.37,27995.46,27504.04,25148.25341854
2023-10-02,27160.47,27672.12,27504.03,27428.96,14334.10857629
2023-10-03,27208.65,27842.38,27428.96,27786.75,10238.17053376
2023-10-04,27358.05,28140.0,27786.12,27412.96,14136.04592802
2023-10-05,27173.41,28288.88,27413.15,27945.17,12908.75146274
2023-10-06,27861.2,28040.84,27945.17,27976.43,3489.91595717
2023-10-07,27708.6,28109.94,27976.44,27933.55,4118.56381073
2023-10-08,27268.63,28003.7,27933.54,27596.67,10218.62556021
2023-10-09,27291.81,27739.94,27596.67,27393.29,10265.79357936
2023-10-10,26521.32,27478.61,27393.28,26869.19,16466.26612207
2023-10-11,26537.72,26939.55,26867.97,26750.51,7881.20407108
2023-10-12,26662.62,27122.24,26752.06,26863.53,8694.0854594
2023-10-13,26797.0,26988.12,26863.54,26851.71,2786.76009652
2023-10-14,26806.06,27301.37,26851.71,27186.13,6215.85130529
2023-10-15,27135.92,30000.0,27186.13,28520.24,36471.7502374
2023-10-16,28083.19,28637.21,28520.24,28408.83,14171.43180714
2023-10-17,28151.6,28999.98,28408.51,28326.51,11820.68114047
2023-10-18,28122.57,28938.96,28326.24,28735.34,12662.68000489
2023-10-19,28591.85,30248.0,28734.51,29684.73,20095.91529217
2023-10-20,29475.06,30369.0,29684.73,29924.84,6369.9347533
2023-10-21,29670.0,30275.0,29925.91,30004.15,5720.28965895
2023-10-22,29890.89,35000.0,30004.14,33087.58,33228.46734771
2023-10-23,32851.45,35157.23,33079.72,33922.52,38506.35962554
2023-10-24,33690.91,35144.0,33921.66,34506.35,18668.45817435
2023-10-25,33735.86,34843.04,34504.33,34154.71,15867.44697165
2023-10-26,33400.0,34249.99,34153.35,33906.09,13879.04330119
2023-10-27,33867.38,34500.0,33905.96,34085.42,4372.52724873
2023-10-28,33937.31,34763.0,34085.42,34534.48,5547.09585659
2023-10-29,34077.9,34871.0,34534.48,34493.79,10183.35509429
2023-10-30,34038.79,34732.18,34493.51,34656.4,9281.37651426
2023-10-31,34079.46,35647.19,34656.38,35440.1,16196.30263792
2023-11-01,34311.73,35997.8,35440.1,34950.0,13455.65527035
2023-11-02,34100.0,34954.6,34947.92,34731.27,13960.85628785
2023-11-03,34599.85,35278.4,34730.32,35087.01,4696.62281508
2023-11-04,34500.0,35410.0,35087.43,35035.42,5892.67329337
2023-11-05,34753.66,35294.12,35035.79,35059.46,7088.27217192
2023-11-06,34530.67,35963.0,35059.46,35416.28,13841.59195597
2023-11-07,35103.14,36113.59,35416.63,35639.13,12253.04717936
2023-11-08,35555.16,37999.0,35639.13,36706.59,29045.63709695
2023-11-09,36334.46,37548.8,36704.01,37324.83,15181.1682642
2023-11-10,36701.5,37424.03,37324.84,37139.12,5344.45382766
2023-11-11,36740.9,37247.0,37139.94,37086.03,3317.50278576
2023-11-12,36351.0,37442.48,37086.5,36475.67,10543.29564712
2023-11-13,34758.64,36756.16,36475.68,35554.09,16008.49077729
2023-11-14,35358.45,37987.0,35554.1,37885.35,19941.6757032
2023-11-15,35511.11,37958.75,37885.35,36161.15,18455.96829165
2023-11-16,35869.0,36831.99,36161.15,36630.38,12218.85138403
2023-11-17,36205.89,36857.15,36631.56,36594.89,3468.39821362
2023-11-18,36404.52,37546.62,36596.14,37391.19,4366.44892344
2023-11-19,36720.0,37784.07,37389.06,37475.64,14114.01039926
2023-11-20,35744.9,37675.77,37472.76,35751.89,20837.73934338
2023-11-21,35633.0,37875.0,35755.33,37424.31,17606.97239528
2023-11-22,36888.0,37653.67,37424.31,37304.05,7211.31754936
2023-11-23,37257.56,38454.0,37304.04,37745.84,17507.8900414
2023-11-24,37615.91,37920.27,37746.29,37805.99,3567.42244915
2023-11-25,37156.72,37842.17,37806.84,37462.79,6113.0562518
2023-11-26,36715.1,37578.42,37462.01,37241.63,13510.45476059
2023-11-27,36873.55,38425.96,37241.64,37838.26,18156.47258233
2023-11-28,37581.93,38480.0,37838.26,37863.84,15162.68883049
2023-11-29,37500.0,38152.18,37864.79,37732.27,8081.19248391
2023-11-30,37618.25,39000.0,37732.27,38703.54,16395.90197806
2023-12-01,38660.03,39740.0,38706.55,39478.95,7540.7688183
2023-12-02,39293.02,40221.22,39467.42,39984.81,7153.15663784
2023-12-03,39983.6,42410.46,39984.81,41987.24,21993.05995554
2023-12-04,41384.03,45000.0,41985.53,44084.39,24018.76035474
2023-12-05,43369.0,44290.37,44086.33,43764.05,15977.54656616
2023-12-06,42846.53,44057.23,43766.41,43280.95,13055.36691088
2023-12-07,43087.17,44754.99,43281.11,44192.87,13579.0453041
2023-12-08,43586.14,44384.68,44192.86,43723.25,5469.40708431
2023-12-09,43562.06,44049.51,43722.84,43793.68,3919.09423649
2023-12-10,40150.0,43811.81,43793.67,41229.61,25524.67094691
2023-12-11,40636.51,42088.56,41229.61,41477.39,13414.86773655
2023-12-12,40553.15,43475.0,41477.6,42885.54,15796.88171408
2023-12-13,41426.76,43442.15,42887.39,43027.77,15434.25971384
2023-12-14,41640.51,43095.71,43027.77,41933.89,10861.72864667
2023-12-15,41626.66,42680.2,41934.84,42237.29,5315.65582307
2023-12-16,41222.0,42367.82,42235.23,41349.59,6649.06495765
2023-12-17,40508.01,42754.79,41349.59,42650.01,13394.33474824
2023-12-18,41780.0,43461.86,42650.01,42266.22,13403.93447528
2023-12-19,42184.48,44324.86,42266.25,43674.77,19307.1089644
2023-12-20,43295.78,44250.0,43673.11,43875.32,13170.9728222
2023-12-21,43412.82,44424.36,43875.56,44013.73,10733.55348079
2023-12-22,43333.35,44033.84,44013.65,43726.35,4075.08953972
2023-12-23,42614.17,43985.67,43728.36,43025.03,4947.00165569
2023-12-24,42755.35,43818.29,43025.02,43589.67,4799.73104807
2023-12-25,41600.67,43605.0,43589.67,42515.53,13030.02545286
2023-12-26,42111.47,43709.98,42521.21,43474.4,12917.48404475
2023-12-27,42265.08,43830.34,43469.06,42581.23,13583.91599843
2023-12-28,41300.0,43137.1,42581.23,42063.45,16756.43323881
2023-12-29,41518.19,42593.73,42064.22,42141.03,11609.82377015
